,model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse
876,GBM_grid_1_AutoML_1_20241015_104849_model_1002,0.7493547253428003,0.17906798595888346,0.2456628956313706,0.3752445169821661,0.2044845666713161,0.0418139380067559
877,GBM_grid_1_AutoML_1_20241015_104849_model_1062,0.7491825806221036,0.1769307802959732,0.2342209631064291,0.3734065593690806,0.20603796328168975,0.04245164231326693
878,GBM_grid_1_AutoML_1_20241015_104849_model_814,0.7490273525452401,0.1763362188654447,0.21694854875327654,0.3733701051929331,0.2049369388747096,0.04199914891533645
879,GBM_grid_1_AutoML_1_20241015_104849_model_565,0.7489275205203655,0.17857169547930138,0.2221501737275131,0.34657569006802397,0.20545468819587448,0.042211628901664
880,GBM_grid_1_AutoML_1_20241015_104849_model_512,0.7486802635184236,0.17451925351625644,0.2116278020399212,0.36954217843485293,0.2053775115030892,0.04217992223120153
881,GBM_grid_1_AutoML_1_20241015_104849_model_534,0.7486746643475775,0.17397821076610287,0.2357437194830985,0.3649706341358811,0.2033559801888535,0.04135365467856938
882,GBM_grid_1_AutoML_1_20241015_104849_model_550,0.7486242122443145,0.17756816864601999,0.23572056029453145,0.36146781668076383,0.20586295215661848,0.04237955507063818
883,GBM_grid_1_AutoML_1_20241015_104849_model_1054,0.7483027364458369,0.1751140064394001,0.2362309880146821,0.3557683372845213,0.2048797812004512,0.041975724744744765
884,GBM_grid_1_AutoML_1_20241015_104849_model_108,0.7481809842627559,0.17584053209709713,0.2324687257233249,0.3791965785492191,0.20558600997619572,0.04226560749793246
885,GBM_grid_1_AutoML_1_20241015_104849_model_753,0.7476915333388928,0.1736879696036198,0.21283093362266164,0.3827586042577524,0.20568570261347072,0.04230660825959713
886,GBM_grid_1_AutoML_1_20241015_104849_model_544,0.747676284533184,0.1744844337964559,0.2317192560852004,0.3659619256382459,0.20407562641826688,0.04164686129800803
887,GBM_grid_1_AutoML_1_20241015_104849_model_25,0.7474910949357287,0.17729153408765544,0.2493013957643299,0.35916524701873936,0.2041958447762878,0.041695943023901824
888,GBM_grid_1_AutoML_1_20241015_104849_model_610,0.747432184510549,0.17520117200931093,0.21835082128096875,0.3527682538926151,0.2043367339290904,0.041753500832807884
889,GBM_grid_1_AutoML_1_20241015_104849_model_250,0.7470199306655865,0.17483119163232114,0.2409066062761094,0.34476620483434794,0.20340036507696369,0.0413717085134421
890,GBM_grid_1_AutoML_1_20241015_104849_model_607,0.7470065283949441,0.17747036848867598,0.21262950855911367,0.3750583147687066,0.20579451686280825,0.042351383170796654
891,GBM_grid_1_AutoML_1_20241015_104849_model_868,0.7467909007517184,0.17674828525314232,0.22326663396223415,0.3781973052501161,0.20465024444119506,0.041881722549840884
892,GBM_grid_1_AutoML_1_20241015_104849_model_249,0.7462347363028794,0.17600603229708428,0.2377729491198016,0.3426418555890447,0.2040452256817652,0.0416344541235225
893,GBM_grid_1_AutoML_1_20241015_104849_model_611,0.7459138561608748,0.17623971088505952,0.23274650295948426,0.34926031379183003,0.20404501831435187,0.041634369498904186
894,GBM_grid_1_AutoML_1_20241015_104849_model_393,0.7457703029508822,0.1783626097417874,0.2280372598890683,0.3752160446027567,0.20479633079173848,0.041941537105759166
895,GBM_grid_1_AutoML_1_20241015_104849_model_1075,0.7457118690508809,0.1776618092444041,0.2288052762191225,0.3592682955885681,0.2049703932189004,0.04201286209631065
896,GBM_grid_1_AutoML_1_20241015_104849_model_950,0.745690425417853,0.17661285048013842,0.22106592110913414,0.3463564884859604,0.20454470456013316,0.04183853616359215
897,GBM_grid_1_AutoML_1_20241015_104849_model_1116,0.7455855303129578,0.1826493608067452,0.20698652799145567,0.3691185475512563,0.2058296355984097,0.04236583889057413
898,GBM_grid_1_AutoML_1_20241015_104849_model_351,0.7454833156621913,0.1764121779022707,0.22266378631983144,0.3694749883846988,0.20581866405361413,0.042361322472814496
899,GBM_grid_1_AutoML_1_20241015_104849_model_50,0.7453772888099974,0.17434173169781778,0.2285277238873485,0.3634139455093458,0.20411297104264087,0.04166210494785395
900,GBM_grid_1_AutoML_1_20241015_104849_model_34,0.7450789840483197,0.17644401734749626,0.2220841978407053,0.36796499922564657,0.20544043874276002,0.042205773870817725
901,GBM_grid_1_AutoML_1_20241015_104849_model_181,0.7450500351437319,0.17966489763262286,0.22986167647225336,0.3347297506582004,0.20493422233490466,0.04199803548401214
902,GBM_grid_1_AutoML_1_20241015_104849_model_314,0.7449910055872577,0.1761943911262508,0.22213276713060615,0.3463769790686315,0.20437169652368545,0.04176779033996938
903,GBM_grid_1_AutoML_1_20241015_104849_model_567,0.7449456761296624,0.17930074010635333,0.22395504296830654,0.3875186142647813,0.20535384815852126,0.042170202953513
904,GBM_grid_1_AutoML_1_20241015_104849_model_792,0.7447215305988729,0.1758590411397491,0.2104275882789608,0.3813670316055325,0.2058413474741578,0.04237066032997697
905,GBM_grid_1_AutoML_1_20241015_104849_model_218,0.7445552233116117,0.17840276085561005,0.2157167832138262,0.3463149116641451,0.20468328825691176,0.041895248491662034
906,GBM_grid_1_AutoML_1_20241015_104849_model_37,0.7445206752361778,0.17938116951872932,0.20076421258913896,0.3909696096067476,0.20778046308165896,0.04317272083842864
907,GBM_grid_1_AutoML_1_20241015_104849_model_132,0.7444147675152786,0.17630651090119268,0.2388859547395755,0.3670511430647717,0.2045413780962393,0.04183717535350872
908,GBM_grid_1_AutoML_1_20241015_104849_model_696,0.7439935788232209,0.17806050311036625,0.23915750144780676,0.3682155323381899,0.2044687791423067,0.0418074816439454
909,GBM_grid_1_AutoML_1_20241015_104849_model_1107,0.7439197769862165,0.17900843051268275,0.2115824096030217,0.3591185475512563,0.2050313989644467,0.0420378745613181
910,GBM_grid_1_AutoML_1_20241015_104849_model_617,0.7438864202237286,0.17568564849445026,0.21757105718325398,0.3793485900811284,0.2052444057905258,0.042125266108306025
911,GBM_grid_1_AutoML_1_20241015_104849_model_960,0.7438625939648086,0.18698734039969048,0.2231223252355889,0.3655462765513874,0.20539506367930047,0.04218713218382392
912,GBM_grid_1_AutoML_1_20241015_104849_model_85,0.7438591987229125,0.17646664403965026,0.2091242199405668,0.34782716431779465,0.2068831351588968,0.04280063161317437
913,GBM_grid_1_AutoML_1_20241015_104849_model_850,0.7436429754232139,0.17477789438756328,0.2281413164978611,0.3637572819003824,0.20435793523800852,0.041762165694742115
914,GBM_grid_1_AutoML_1_20241015_104849_model_958,0.7435904385222954,0.18101645459620685,0.22725490997521766,0.3629185975864,0.2048533919005633,0.04196491217316578
915,GBM_grid_1_AutoML_1_20241015_104849_model_205,0.7431962330684647,0.17738377583821918,0.2366935292708093,0.3719375513753708,0.2041841773407712,0.04169117827632751
916,GBM_grid_1_AutoML_1_20241015_104849_model_119,0.7431627571746823,0.17902089518389874,0.23128850194242,0.3672447314184963,0.20395544900986867,0.04159782518081714
917,GBM_grid_1_AutoML_1_20241015_104849_model_280,0.7431312469472606,0.17702567942634426,0.22242449789855345,0.3820719314756793,0.20447759598321852,0.04181108725907636
918,GBM_grid_1_AutoML_1_20241015_104849_model_840,0.7427336462515338,0.1771869153674633,0.2260182787946914,0.3768962723817921,0.20496151600774085,0.042009223044191406
919,GBM_grid_1_AutoML_1_20241015_104849_model_705,0.7426521008803803,0.17641902205789942,0.2363455956290776,0.3603603721661643,0.20370171321336625,0.04149438796606051
920,GBM_grid_1_AutoML_1_20241015_104849_model_86,0.7424680430302236,0.17763071162475322,0.21575193366554604,0.3514467304416197,0.20512295728191585,0.04207542760407867
921,GBM_grid_1_AutoML_1_20241015_104849_model_1023,0.7423791115188049,0.1811294169625612,0.22381295822551087,0.37073730358227797,0.205436067963184,0.04220397802017396
922,GBM_grid_1_AutoML_1_20241015_104849_model_64,0.7422252534518292,0.18434769841812604,0.21082939901437087,0.37266806447385664,0.20601312411924705,0.042441407309372285
923,GBM_grid_1_AutoML_1_20241015_104849_model_629,0.7421338797488714,0.1827395043370888,0.2275150028181423,0.3614495895926901,0.2056929313096896,0.04230958199077268
924,GBM_grid_1_AutoML_1_20241015_104849_model_847,0.7418578525392836,0.18116188801553185,0.2349875151965271,0.375394265019478,0.2057215399295145,0.042321351990970826
925,GBM_grid_1_AutoML_1_20241015_104849_model_917,0.741414207598194,0.18465264623788188,0.23207282491302286,0.3855001727403772,0.20598716104511933,0.042430710515427926
926,GBM_grid_1_AutoML_1_20241015_104849_model_656,0.7414089658212316,0.17574829366229658,0.238353046636952,0.359000131044424,0.2034307809865656,0.04138408265280402
927,GBM_grid_1_AutoML_1_20241015_104849_model_947,0.741392168308693,0.18009826375411458,0.20585709847994807,0.3664288011817825,0.20764499169999567,0.04311644257809127
928,GBM_grid_1_AutoML_1_20241015_104849_model_965,0.7412602303999237,0.1821590278106494,0.23052547491924635,0.3851670816406762,0.2050685620067721,0.04205311512352533
929,GBM_grid_1_AutoML_1_20241015_104849_model_944,0.741255107754256,0.1766195814667854,0.24123523844268044,0.3359846797155145,0.2048903560378355,0.041980057997310985
930,GBM_grid_1_AutoML_1_20241015_104849_model_740,0.7408258181341656,0.1800083886690611,0.22755725338999902,0.3758742450054205,0.2057870651121347,0.04234831616746597
931,GBM_grid_1_AutoML_1_20241015_104849_model_781,0.7407644655174468,0.17762635232565752,0.21837685637043647,0.3854819456523034,0.20500769803788865,0.04202815625479413
932,GBM_grid_1_AutoML_1_20241015_104849_model_404,0.7406770827128578,0.17521271759466425,0.2257447324752909,0.37493191646513613,0.20440263466743672,0.0417804370589896
933,GBM_grid_1_AutoML_1_20241015_104849_model_223,0.7405335890685124,0.1790437843322842,0.2234861375588162,0.36265496003145065,0.2049978956911017,0.042024137237779806
934,GBM_grid_1_AutoML_1_20241015_104849_model_154,0.7404686625129555,0.17971584741544516,0.2268746015233151,0.3883681395265722,0.2044439467987752,0.041797327382660426
935,GBM_grid_1_AutoML_1_20241015_104849_model_816,0.7399843342347601,0.1803232572652894,0.23295245786304014,0.3648077816561632,0.2051441462672327,0.042084120747711784
936,GBM_grid_1_AutoML_1_20241015_104849_model_790,0.7399652732276242,0.1811325999950936,0.22087204347720613,0.33716098211839274,0.20505760791197225,0.042048622562580136
937,GBM_grid_1_AutoML_1_20241015_104849_model_779,0.7395940005480041,0.17898710102398266,0.2306647268842981,0.36724985406416416,0.2043944303912884,0.041777083174979225
938,GBM_grid_1_AutoML_1_20241015_104849_model_474,0.7395584398565659,0.17882878769751426,0.2291278440691386,0.35174622651624354,0.2040955285917475,0.04165498479114483
939,GBM_grid_1_AutoML_1_20241015_104849_model_1121,0.7395364005670649,0.18290497500340125,0.21469005596996096,0.35257180638782004,0.2056740976761912,0.042301834454915435
940,GBM_grid_1_AutoML_1_20241015_104849_model_518,0.7394508642975424,0.1826689072040645,0.22788739967295896,0.36033189978675495,0.20502895518288047,0.04203687246338361
941,GBM_grid_1_AutoML_1_20241015_104849_model_95,0.7392363088359681,0.17624622632903755,0.20938352697812151,0.3637105824328993,0.20544643942132684,0.04220823947090093
942,GBM_grid_1_AutoML_1_20241015_104849_model_822,0.7391293884990648,0.17887007222558626,0.2147225774475202,0.35428336569733504,0.20563358036885446,0.04228516937531412
943,GBM_grid_1_AutoML_1_20241015_104849_model_312,0.7390667850037527,0.18124729524882496,0.22699136517957236,0.3475749633671269,0.2039789350521917,0.04160740594502624
944,GBM_grid_1_AutoML_1_20241015_104849_model_975,0.7389555163745964,0.17903233415917258,0.2279347359579331,0.3638967846463587,0.20489165446499072,0.041980590069401164
945,GBM_grid_1_AutoML_1_20241015_104849_model_765,0.7389493215472773,0.1807723716333684,0.21962486992824984,0.3784632062996629,0.20500939626636494,0.042028852557499455
946,GBM_grid_1_AutoML_1_20241015_104849_model_842,0.7387787850990576,0.18279301675404488,0.2241143288211984,0.375701147234367,0.20510511198124992,0.042068106960841074
947,GBM_grid_1_AutoML_1_20241015_104849_model_1068,0.7387155263816253,0.18342991884499868,0.2141113484724559,0.3736024112174027,0.20627298871172653,0.042548545872068064
948,GBM_grid_1_AutoML_1_20241015_104849_model_962,0.7386843139824399,0.17817403749178362,0.2129943147894086,0.37180603042613264,0.20556967342909616,0.042258890633745265
949,GBM_grid_1_AutoML_1_20241015_104849_model_470,0.7379245541511299,0.18255975893148052,0.2056423480356423,0.3988970824745953,0.2067418796258206,0.0427422047912173
950,GBM_grid_1_AutoML_1_20241015_104849_model_497,0.7379149045162673,0.18127361617731452,0.22654952553675065,0.35835729857876364,0.20550276319489968,0.042231385680738996
951,GBM_grid_1_AutoML_1_20241015_104849_model_24,0.737882262541547,0.18611085115888132,0.2197946285554243,0.3722808877664074,0.20597132199893894,0.042424185485990584
952,GBM_grid_1_AutoML_1_20241015_104849_model_493,0.7378369330839518,0.18517144112460007,0.2232760982481069,0.3574069882417412,0.20473281686184555,0.041915526300186
953,GBM_grid_1_AutoML_1_20241015_104849_model_418,0.7375039611155454,0.18178674307447545,0.20881313272048632,0.34892210004646124,0.2068608513201612,0.04279141180890185
954,GBM_grid_1_AutoML_1_20241015_104849_model_797,0.7374410597919967,0.1836409959795886,0.20791877354561905,0.3745703529860259,0.20780920503298525,0.04318466569644129
955,GBM_grid_1_AutoML_1_20241015_104849_model_676,0.7373524261088145,0.18281050898050252,0.1979786741384892,0.34618279505843386,0.2071577442719571,0.04291433101184558
956,GBM_grid_1_AutoML_1_20241015_104849_model_9,0.7372180460085059,0.1941025649109857,0.2074087493193205,0.3629954372714168,0.20699191861904345,0.042845654373592695
957,GBM_grid_1_AutoML_1_20241015_104849_model_23,0.7366512788744475,0.18069637007372402,0.2169754545509352,0.3709229101392645,0.2049348714681886,0.04199830154368298
958,GBM_grid_1_AutoML_1_20241015_104849_model_178,0.7366135738197067,0.18101001962700852,0.2236162116817807,0.37475369604841496,0.20519145572174152,0.04210353350120741
959,GBM_grid_1_AutoML_1_20241015_104849_model_984,0.7362938849906482,0.1825832956341095,0.21863457236760367,0.3595495645751182,0.20521367407991814,0.04211265202937888
960,GBM_grid_1_AutoML_1_20241015_104849_model_995,0.7362881666885074,0.18448714345539932,0.2057242344800907,0.3634498040290204,0.2065700590006372,0.04267118927552673
961,GBM_grid_1_AutoML_1_20241015_104849_model_1060,0.7359613895474202,0.18740998625272207,0.22344407876013628,0.3794157801312827,0.2047787984255436,0.0419343562846094
962,GBM_grid_1_AutoML_1_20241015_104849_model_757,0.7357046616075577,0.1915848776894913,0.2235290682402813,0.3811814250485459,0.20592782534309476,0.042406269250536116
963,GBM_grid_1_AutoML_1_20241015_104849_model_540,0.7355606914380338,0.18440368886322112,0.2263746132739528,0.37625117642153416,0.20690214240244809,0.042808496530722905
964,GBM_grid_1_AutoML_1_20241015_104849_model_897,0.7354395944770732,0.1860018529809815,0.2271992494067983,0.3696247364220107,0.2049217091637323,0.041992906886585295
965,GBM_grid_1_AutoML_1_20241015_104849_model_745,0.7353545942983762,0.1870397161723465,0.21664612449449644,0.39923529621996395,0.2077086823174909,0.043142896710068365
966,GBM_grid_1_AutoML_1_20241015_104849_model_225,0.7351798882548457,0.18906868742895724,0.23891663657155385,0.38026530539307374,0.2055795165074864,0.042262937607451874
967,GBM_grid_1_AutoML_1_20241015_104849_model_446,0.7349646775711511,0.1972438219310036,0.19773430721258556,0.3786334449196459,0.20788200106555607,0.04321492636701986
968,GBM_grid_1_AutoML_1_20241015_104849_model_485,0.7348856339571842,0.18283816761584745,0.2048987331786127,0.3674793009375633,0.20627828298624026,0.042550730031751416
969,GBM_grid_1_AutoML_1_20241015_104849_model_713,0.7347802623271107,0.181817881154293,0.20589852974729345,0.3866354939779131,0.2076084433480451,0.04310126574939845
970,GBM_grid_1_AutoML_1_20241015_104849_model_783,0.7347450590295564,0.18639225910716675,0.2054139610445592,0.36351413492810425,0.2060417457233989,0.042453200980745766
971,GBM_4_AutoML_1_20241015_104849,0.7345059625212947,0.17816859388748849,0.2405528694123802,0.3586231996283104,0.20380233449636712,0.041535391546169115
972,GBM_grid_1_AutoML_1_20241015_104849_model_53,0.7344796345051882,0.1824178696511172,0.21891363385758428,0.3653987920086728,0.2053100297524052,0.04215220831693351
973,GBM_grid_1_AutoML_1_20241015_104849_model_653,0.7343653875936671,0.1850003073037892,0.2324392389461438,0.3451869765668744,0.20601731904224724,0.04244313574535508
974,GBM_grid_1_AutoML_1_20241015_104849_model_589,0.7343194029139515,0.1871670613474518,0.21821731275899053,0.38588449029675603,0.20575051366003053,0.04233327387136643
975,GBM_grid_1_AutoML_1_20241015_104849_model_775,0.7340588627726617,0.18209991290216712,0.2229820760952912,0.3697796071049904,0.2048002223458145,0.04194313107289504
976,GBM_grid_1_AutoML_1_20241015_104849_model_750,0.7340508809759235,0.1903373739244936,0.19963788521458609,0.3624818622603972,0.2077681434488627,0.0431676014321872
977,GBM_grid_1_AutoML_1_20241015_104849_model_146,0.7339054812308645,0.181844557980682,0.2198997342986612,0.3725416661702863,0.2049438968530252,0.04200200085730341
978,GBM_grid_1_AutoML_1_20241015_104849_model_180,0.7338260206573665,0.18020565075778405,0.22279656726525435,0.3749808794272167,0.20486847382904128,0.04197109156904057
979,GBM_grid_1_AutoML_1_20241015_104849_model_98,0.7338044578930438,0.1809654437369748,0.20030407775664005,0.3779906124539855,0.2080905884371392,0.04330169299611485
980,GBM_grid_1_AutoML_1_20241015_104849_model_325,0.7337659189192408,0.19965945589613124,0.21038013946540324,0.38224729274133024,0.20695303759761385,0.042829559770879364
981,GBM_grid_1_AutoML_1_20241015_104849_model_843,0.7337274395110852,0.18556256179161176,0.2329664090286657,0.3758070549552662,0.20425994601052647,0.041722125544223214
982,GBM_grid_1_AutoML_1_20241015_104849_model_328,0.7337100463420736,0.17964192679150967,0.22294556286172013,0.3904691390381339,0.20564973957685245,0.042291815388027225
983,GBM_grid_1_AutoML_1_20241015_104849_model_730,0.7336519102703088,0.18026773341757696,0.21298148357633429,0.3537128459274967,0.20752684973411906,0.04306739336056762
984,GBM_grid_1_AutoML_1_20241015_104849_model_992,0.7336230209313684,0.18544532206418493,0.1950221663417762,0.3688731370843807,0.20660489213271588,0.04268558145317117
985,GBM_grid_1_AutoML_1_20241015_104849_model_535,0.7335595835169941,0.1859704648954584,0.2357027943629017,0.3429823328290108,0.20489945491706454,0.041983786625310174
986,GBM_grid_1_AutoML_1_20241015_104849_model_204,0.7335045448588889,0.18893584740264774,0.19539297956429927,0.3614489939362171,0.2077652094138912,0.043166382242798056
987,GBM_grid_1_AutoML_1_20241015_104849_model_464,0.7334090611262672,0.18636973172312585,0.21382399004481492,0.3789226957029342,0.20556611192927246,0.04225742637371816
988,GBM_grid_1_AutoML_1_20241015_104849_model_686,0.7333862474833515,0.19136398806215044,0.19556058831137374,0.37086596538044575,0.2075937257189614,0.043095154957879384
989,GBM_grid_1_AutoML_1_20241015_104849_model_477,0.7333385353998642,0.18067141027941214,0.21266176860693087,0.37858448195756544,0.2053098252695243,0.042152124352202586
990,GBM_grid_1_AutoML_1_20241015_104849_model_564,0.733322214412504,0.1914424451768906,0.20730370036803952,0.36745881035489214,0.20621497682904386,0.04252461666860309
991,GBM_grid_1_AutoML_1_20241015_104849_model_456,0.7331459000964964,0.1799395906685615,0.1922940263347844,0.3837646680406476,0.20776324419081216,0.043165565636691036
992,GBM_grid_1_AutoML_1_20241015_104849_model_641,0.7331407774508286,0.188559331465832,0.21739439487905796,0.3584085250354416,0.2058850671729388,0.04238866088480552
993,GBM_grid_1_AutoML_1_20241015_104849_model_1067,0.7329499291168797,0.18814795776561227,0.2088009465443724,0.35382387629406364,0.2066201744223355,0.042691896478316345
994,GBM_grid_1_AutoML_1_20241015_104849_model_970,0.7324598825365436,0.1854224955418401,0.2233181738655379,0.3641649491905029,0.2049651448403454,0.04201071059942376
995,DRF_1_AutoML_1_20241015_104849,0.7323838767705888,0.185617634595154,0.1780902135714442,0.3688366829082332,0.20988921000151609,0.0440534804750605
996,GBM_grid_1_AutoML_1_20241015_104849_model_6,0.7323651731573367,0.17970782068907734,0.20827177406022676,0.3877742700229923,0.205991596551826,0.04243253784997024
997,GBM_grid_1_AutoML_1_20241015_104849_model_1112,0.7322502710236952,0.18443613981973614,0.23180466761486795,0.37849680132473995,0.20617691981400052,0.04250892226398882
998,GBM_grid_1_AutoML_1_20241015_104849_model_598,0.7321474011508083,0.18266067060472865,0.22998637965772276,0.3624562490320583,0.20611306134325094,0.04248259405628672
999,GBM_grid_1_AutoML_1_20241015_104849_model_214,0.7321029056122753,0.18066775521276188,0.1873134318259817,0.3854323870337499,0.2086436901801222,0.04353218945197882
1000,GBM_grid_1_AutoML_1_20241015_104849_model_547,0.7320834872112555,0.18657703952574767,0.1978191605058277,0.3736126565087383,0.20832567118585885,0.04339958527503858
1001,GBM_grid_1_AutoML_1_20241015_104849_model_233,0.7320646049010614,0.18199662239978226,0.21521385720760344,0.362781358335021,0.20546520432482304,0.04221595018824128
1002,GBM_grid_1_AutoML_1_20241015_104849_model_942,0.732004920122467,0.18109249731898014,0.2160292622962922,0.3774616695059625,0.20608552654154072,0.04247124424990408
1003,GBM_grid_1_AutoML_1_20241015_104849_model_556,0.7319676915929045,0.19272862074702396,0.2103511135565657,0.3856755340060281,0.20634545372295773,0.04257844627213329
1004,GBM_grid_1_AutoML_1_20241015_104849_model_1037,0.7319111637936171,0.18961056955384692,0.2181828982998815,0.3874024612525465,0.2065023715315246,0.04264322944814382
1005,GBM_grid_1_AutoML_1_20241015_104849_model_327,0.73177255453235,0.1868211159309299,0.215494791635941,0.3723065009947463,0.20547141517007536,0.04221850245199348
1006,GBM_grid_1_AutoML_1_20241015_104849_model_1050,0.7317022075028888,0.18568559664463152,0.18814555693266136,0.3910521675939053,0.20797797121338216,0.043254836510034415
1007,GBM_grid_1_AutoML_1_20241015_104849_model_420,0.7314246315864715,0.17969094022011778,0.22038974259893246,0.3787627023742867,0.2048293828789657,0.04195507609057793
1008,GBM_grid_1_AutoML_1_20241015_104849_model_369,0.7311443752159255,0.17854878985522987,0.20551043137274846,0.39215448946283704,0.2061506341143818,0.04249808394576172
1009,GBM_grid_1_AutoML_1_20241015_104849_model_276,0.7310721220857508,0.1847575991973733,0.1958086526728155,0.3948339905409752,0.20746199830865564,0.04304048074222064
1010,GBM_grid_1_AutoML_1_20241015_104849_model_8,0.7308741258741259,0.18663560471329796,0.22014134439496486,0.35028234116820145,0.20507884748375252,0.04205733368526425
1011,GBM_grid_1_AutoML_1_20241015_104849_model_433,0.7308603066439523,0.1962381938455807,0.21590740998258173,0.3706000643308991,0.20628282442768087,0.04255260365386143
1012,GBM_grid_1_AutoML_1_20241015_104849_model_87,0.7307628572449696,0.20552617517838534,0.20430603289972596,0.3909104013533315,0.20750988808463824,0.043060353652899085
1013,GBM_grid_1_AutoML_1_20241015_104849_model_454,0.7304738447242706,0.1821690774879456,0.21562798282784426,0.39325168868610094,0.20570126129857197,0.04231300889982341
1014,GBM_grid_1_AutoML_1_20241015_104849_model_596,0.7302513670316055,0.18312368259873454,0.20812433803593886,0.4051955540200856,0.20767854711541744,0.043130378931970664
1015,GBM_grid_1_AutoML_1_20241015_104849_model_643,0.7301954348887909,0.18075277834526235,0.2102842469293389,0.3580264709736601,0.20572691827862952,0.04232356490442191
1016,GBM_grid_1_AutoML_1_20241015_104849_model_27,0.7299450804731894,0.19245436563942506,0.21422182886914135,0.37798036716265,0.2055331258311411,0.04224386581391969
1017,GBM_grid_1_AutoML_1_20241015_104849_model_527,0.7297786540546336,0.1818010530206464,0.21514204646589224,0.3622933965523403,0.20533036403362212,0.042160558394179815
1018,GBM_grid_1_AutoML_1_20241015_104849_model_712,0.7296379599957112,0.19256773186290066,0.22369682708069188,0.4029396838255441,0.20520270901667936,0.04210815178778398
1019,GBM_grid_1_AutoML_1_20241015_104849_model_403,0.7294564039027412,0.18395438031745304,0.20103343183819672,0.3527346588675379,0.20864713680251326,0.043533627695886666
1020,GBM_grid_1_AutoML_1_20241015_104849_model_426,0.7294064283246566,0.19780885275721716,0.2146770658193113,0.353630287940339,0.2055745188163157,0.04226088278655973
1021,GBM_grid_1_AutoML_1_20241015_104849_model_803,0.7292934918573759,0.18461596309868286,0.20516973371148306,0.3836542333305536,0.2070165989316141,0.042855872233212765
1022,GBM_grid_1_AutoML_1_20241015_104849_model_348,0.7289888731370844,0.1862288457599895,0.21015257471987728,0.379862165092148,0.205633784716042,0.042285253416643485
1023,GBM_grid_1_AutoML_1_20241015_104849_model_109,0.7288457964522701,0.18606890234094609,0.2193531246092157,0.38216759390524296,0.20540495672867048,0.04219119624870698
1024,GBM_grid_1_AutoML_1_20241015_104849_model_1063,0.7288014200450316,0.18511312507799266,0.21756033784397605,0.38161244207240796,0.20648788591265185,0.04263724702867632
1025,GBM_grid_1_AutoML_1_20241015_104849_model_462,0.7287532314363661,0.18349548241470148,0.19543477592484496,0.36604388796893056,0.20759472895145756,0.043095571488429116
1026,GBM_grid_1_AutoML_1_20241015_104849_model_924,0.7279367651088264,0.18218675764237496,0.21768099069252347,0.3797203988515742,0.2052439536425595,0.042125080506829116
1027,GBM_grid_1_AutoML_1_20241015_104849_model_272,0.7277424024016871,0.19217219754911685,0.2040943318930684,0.38733527120239214,0.20625658091252252,0.04254177716972397
1028,GBM_grid_1_AutoML_1_20241015_104849_model_93,0.7273296124658987,0.18291359740289395,0.21697624427218146,0.3831173085857924,0.20542787952515912,0.042200613686203294
1029,GBM_grid_1_AutoML_1_20241015_104849_model_118,0.7272873208563159,0.18475252798217795,0.1960014217671476,0.3776188036835397,0.20701926423612454,0.04285697576486635
1030,GBM_grid_1_AutoML_1_20241015_104849_model_1017,0.7271861188215533,0.1796969920599946,0.19665793311499907,0.3718623795284784,0.20778713369078636,0.04317549292743272
1031,GBM_grid_1_AutoML_1_20241015_104849_model_542,0.7271582420986169,0.1900998407082176,0.2030418459845552,0.38721625903908696,0.2065289678318288,0.04265421455368057
1032,GBM_grid_1_AutoML_1_20241015_104849_model_1012,0.7270274359371464,0.18550654055240492,0.22112784287435225,0.3598388153584065,0.2057856902818076,0.042347750324760035
1033,GBM_grid_1_AutoML_1_20241015_104849_model_600,0.7269970574570235,0.18419365003376031,0.2235815442459903,0.3529954372714169,0.20488741039973973,0.041978850940311375
1034,GBM_grid_1_AutoML_1_20241015_104849_model_28,0.7267198985001371,0.18464956351269946,0.1998536282335179,0.3627864809806888,0.2081670949589869,0.04333353942366388
1035,GBM_grid_1_AutoML_1_20241015_104849_model_195,0.7265933810652719,0.1882213184241038,0.2264449835675315,0.35614467304416203,0.2066925645503355,0.0427218162403946
1036,GBM_grid_1_AutoML_1_20241015_104849_model_964,0.7265774770374429,0.1834426873939416,0.2003249926113535,0.3852029401603507,0.2064895081082017,0.0426379169587671
1037,GBM_grid_1_AutoML_1_20241015_104849_model_217,0.7263751325335652,0.19429155639341306,0.20205870210917815,0.3914086084273478,0.20863872053011595,0.043530115704443824
1038,GBM_grid_1_AutoML_1_20241015_104849_model_398,0.7262302688793321,0.18267108598991005,0.22239438538584785,0.3789614133736791,0.20483122088362585,0.041955829048676715
1039,GBM_grid_1_AutoML_1_20241015_104849_model_767,0.7261168558868728,0.1983104616423821,0.1969191798197032,0.3996327182187489,0.2077999598428924,0.04318082331070769
1040,GBM_grid_1_AutoML_1_20241015_104849_model_82,0.7260985692331517,0.1871365383846491,0.21708019399345613,0.38295731525714494,0.20594321532488188,0.04241260793835066
1041,GBM_grid_1_AutoML_1_20241015_104849_model_384,0.7258824054991005,0.1849214817276185,0.20422428985227772,0.35221822470544784,0.20840871378406606,0.043434191981128766
1042,GBM_grid_1_AutoML_1_20241015_104849_model_575,0.7256475381517972,0.1840083804036496,0.21367394656642272,0.3731042041433864,0.205677522908272,0.042303243429682766
1043,GBM_grid_1_AutoML_1_20241015_104849_model_141,0.7256047700170357,0.19139435665912205,0.2255627239755453,0.3882929676796798,0.20703343623585785,0.042862843719627015
